Number of words in topic: 787
('samoa', 0.9181818182)
('hythe', 0.9181818182)
('barcelona', 0.9181818182)
('surrey', 0.9181818182)
('canterbury', 0.9181818182)
('arsenal', 0.9181818182)
('pasadena', 0.9181818182)
('santa', 0.9181818182)
('acapulco', 0.9181818182)
('folkestone', 0.9181818182)
('basingstoke', 0.9181818182)
('eton', 0.9181818182)
('ohio', 0.9181818182)
('birmingham', 0.9181818182)
('worcester', 0.9181818182)
('southwark', 0.9181818182)
('lancashire', 0.9181818182)
('albany', 0.9181818182)
('paddington', 0.9181818182)
('bournemouth', 0.9181818182)
('houston', 0.9181818182)
('pompey', 0.9181818182)
('aberdeen', 0.9181818182)
('yeovil', 0.9181818182)
('bromwich', 0.9181818182)
('nassau', 0.9181818182)
('borussia', 0.9181818182)
('sapporo', 0.9181818182)
('pattaya', 0.9181818182)
('wrexham', 0.9181818182)
('ancelotti', 0.9181818182)
('derbyshire', 0.9181818182)
('lyon', 0.9181818182)
('charlton', 0.9181818182)
('midlothian', 0.9181818182)
('muzaffarabad', 0.9181818182)
('doncaster', 0.9181818182)
('hereford', 0.9181818182)
('winchester', 0.9181818182)
('ontario', 0.9181818182)
('florida', 0.9181818182)
('lansdowne', 0.9181818182)
('coleraine', 0.9181818182)
('germain', 0.9181818182)
('santander', 0.9181818182)
('llanelli', 0.9181818182)
('croydon', 0.9181818182)
('delaware', 0.9181818182)
('rosenborg', 0.9181818182)
('espanyol', 0.9181818182)
('bakersfield', 0.9181818182)
('tennessee', 0.9181818182)
('ewood', 0.9181818182)
('liga', 0.9181818182)
('bedford', 0.9181818182)
('nashville', 0.9181818182)
('town', 0.9181818182)
('rotterdam', 0.9181818182)
('astoria', 0.9181818182)
('brighton', 0.9181818182)
('adelaide', 0.9181818182)
('wisconsin', 0.9181818182)
('brisbane', 0.9181818182)
('parkhead', 0.9181818182)
('monterrey', 0.9181818182)
('newark', 0.9181818182)
('vigo', 0.9181818182)
('oklahoma', 0.9181818182)
('antwerp', 0.9181818182)
('feyenoord', 0.9181818182)
('leyton', 0.9181818182)
('copa', 0.9181818182)
('cornwall', 0.9181818182)
('eastbourne', 0.9181818182)
('utah', 0.9181818182)
('parma', 0.9181818182)
('carlisle', 0.9181818182)
('cardiff', 0.9181818182)
('beaufort', 0.9181818182)
('boston', 0.9181818182)
('yorkshire', 0.9181818182)
('stuttgart', 0.9181818182)
('sydney', 0.9181818182)
('pittsburgh', 0.9181818182)
('marseille', 0.9181818182)
('celta', 0.9181818182)
('leicester', 0.9181818182)
('devon', 0.9181818182)
('trafford', 0.9181818182)
('celtic', 0.9181818182)
('exeter', 0.9181818182)
('bayern', 0.9181818182)
('chennai', 0.9181818182)
('brive', 0.9181818182)
('toronto', 0.9181818182)
('bernabeu', 0.9181818182)
('serie', 0.9181818182)
('sleaford', 0.9181818182)
('somerset', 0.9181818182)
('cincinnati', 0.9181818182)
('waalwijk', 0.9181818182)
('beach', 0.9181818182)
('bremen', 0.9181818182)
('tynecastle', 0.9181818182)
('chester', 0.9181818182)
('bourgoin', 0.9181818182)
('anderlecht', 0.9181818182)
('manhattan', 0.9181818182)
('stoke', 0.9181818182)
('vermont', 0.9181818182)
('hillsborough', 0.9181818182)
('aldershot', 0.9181818182)
('barca', 0.9181818182)
('perthshire', 0.9181818182)
('norwich', 0.9181818182)
('phoenix', 0.9181818182)
('stevenage', 0.9181818182)
('cleveland', 0.9181818182)
('hampshire', 0.9181818182)
('victoria', 0.9181818182)
('euston', 0.9181818182)
('fratton', 0.9181818182)
('relegation', 0.9181818182)
('barnsley', 0.9181818182)
('berkeley', 0.9181818182)
('arlington', 0.9181818182)
('camden', 0.9181818182)
('vasco', 0.9181818182)
('mcleish', 0.9181818182)
('nottingham', 0.9181818182)
('guildford', 0.9181818182)
('dartford', 0.9181818182)
('islington', 0.9181818182)
('newbury', 0.9181818182)
('zurich', 0.9181818182)
('biarritz', 0.9181818182)
('chelsea', 0.9181818182)
('arizona', 0.9181818182)
('valencia', 0.9181818182)
('indiana', 0.9181818182)
('melbourne', 0.9181818182)
('renfrewshire', 0.9181818182)
('manor', 0.9181818182)
('village', 0.9181818182)
('uefa', 0.9181818182)
('idaho', 0.9181818182)
('michigan', 0.9181818182)
('hamburg', 0.9181818182)
('wiltshire', 0.9181818182)
('changi', 0.9181818182)
('oxfordshire', 0.9181818182)
('shrewsbury', 0.9181818182)
('bethnal', 0.9181818182)
('elland', 0.9181818182)
('isle', 0.9181818182)
('stockport', 0.9181818182)
('polynesia', 0.9181818182)
('aston', 0.9181818182)
('gateshead', 0.9181818182)
('cornell', 0.9181818182)
('blackpool', 0.9181818182)
('england', 0.9181818182)
('sheffield', 0.9181818182)
('albion', 0.9181818182)
('township', 0.9181818182)
('westminster', 0.9181818182)
('portsmouth', 0.9181818182)
('auckland', 0.9181818182)
('cheshire', 0.9181818182)
('expos', 0.9181818182)
('boca', 0.9181818182)
('windsor', 0.9181818182)
('perpignan', 0.9181818182)
('jacksonville', 0.9181818182)
('bedfordshire', 0.9181818182)
('monaco', 0.9181818182)
('paulo', 0.9181818182)
('lincolnshire', 0.9181818182)
('kirkcaldy', 0.9181818182)
('castle', 0.9181818182)
('ajax', 0.9181818182)
('greenwich', 0.9181818182)
('hartlepool', 0.9181818182)
('christchurch', 0.9181818182)
('maracana', 0.9181818182)
('tottenham', 0.9181818182)
('everton', 0.9181818182)
('peterhead', 0.9181818182)
('gatwick', 0.9181818182)
('evesham', 0.9181818182)
('molineux', 0.9181818182)
('cricket', 0.9181818182)
('sevilla', 0.9181818182)
('swansea', 0.9181818182)
('stavanger', 0.9181818182)
('tyne', 0.9181818182)
('kilmarnock', 0.9181818182)
('waterford', 0.9181818182)
('borough', 0.9181818182)
('peterborough', 0.9181818182)
('riverside', 0.9181818182)
('philadelphia', 0.9181818182)
('racecourse', 0.9181818182)
('inter', 0.9181818182)
('rosyth', 0.9181818182)
('whitehall', 0.9181818182)
('bolton', 0.9181818182)
('wimbledon', 0.9181818182)
('antrim', 0.9181818182)
('munster', 0.9181818182)
('bristol', 0.9181818182)
('hawaii', 0.9181818182)
('warrington', 0.9181818182)
('carrow', 0.9181818182)
('munich', 0.9181818182)
('alabama', 0.9181818182)
('aberystwyth', 0.9181818182)
('palace', 0.9181818182)
('newcastle', 0.9181818182)
('diego', 0.9181818182)
('liverpool', 0.9181818182)
('dublin', 0.9181818182)
('newham', 0.9181818182)
('alegre', 0.9181818182)
('maryland', 0.9181818182)
('montreal', 0.9181818182)
('wight', 0.9181818182)
('suburb', 0.9181818182)
('camberley', 0.9181818181)
('canary', 0.9181818181)
('bayer', 0.9181818181)
('belgrave', 0.9181818181)
('khayelitsha', 0.9181818181)
('yaounde', 0.9181818181)
('shibuya', 0.9181818181)
('flushing', 0.9181818181)
('port', 0.9181818181)
('newmarket', 0.9181818181)
('marche', 0.9181818181)
('island', 0.9181818181)
('guildhall', 0.918181818)
('kodiak', 0.918181818)
('parc', 0.918181818)
('midland', 0.918181818)
('city', 0.918181818)
('erfurt', 0.918181818)
('yale', 0.918181818)
('budapest', 0.918181818)
('cape', 0.9181818179)
('venice', 0.9181818179)
('fife', 0.9181818179)
('halle', 0.9181818179)
('wellington', 0.9181818179)
('wessex', 0.9181818178)
('seton', 0.9181818178)
('university', 0.9181818178)
('sellafield', 0.9181818177)
('rushden', 0.9181818177)
('orient', 0.9181818177)
('orkney', 0.9181818176)
('narbonne', 0.9181818176)
('columbia', 0.9181818176)
('cobh', 0.9181818175)
('ashford', 0.9181818175)
('park', 0.9181818174)
('treviso', 0.9181818174)
('harbour', 0.9181818174)
('humber', 0.9181818173)
('mourinho', 0.9181818171)
('perm', 0.9181818171)
('calcutta', 0.9181818171)
('appleton', 0.918181817)
('orpington', 0.9181818169)
('holborn', 0.9181818169)
('metropolitan', 0.9181818169)
('basel', 0.9181818168)
('puerto', 0.9181818168)
('ulster', 0.9181818167)
('strathclyde', 0.9181818167)
('highfield', 0.9181818165)
('rafa', 0.9181818165)
('holyrood', 0.9181818163)
('hagerstown', 0.9181818163)
('berlin', 0.9181818163)
('colosseum', 0.9181818163)
('dartmoor', 0.9181818157)
('salle', 0.9181818154)
('nadu', 0.9181818154)
('derby', 0.9181818151)
('barrow', 0.9181818147)
('copenhagen', 0.9181818147)
('barra', 0.918181814)
('helsinki', 0.9181818134)
('mowbray', 0.9181818134)
('tredegar', 0.9181818134)
('collingwood', 0.9181818134)
('whistler', 0.9181818132)
('deccan', 0.9181818131)
('humberside', 0.9181818128)
('mayfair', 0.9181818127)
('sheppey', 0.9181818126)
('bracknell', 0.9181818124)
('harvard', 0.9181818119)
('basildon', 0.9181818118)
('kent', 0.9181818114)
('pinewood', 0.918181811)
('ashburton', 0.9181818104)
('district', 0.9181818101)
('hambantota', 0.9181818098)
('regency', 0.9181818098)
('azzurri', 0.9181818094)
('royal', 0.9181818094)
('austin', 0.9181818092)
('magath', 0.9181818083)
('bucharest', 0.9181818074)
('gera', 0.918181806)
('heathrow', 0.9181818056)
('wareham', 0.9181818055)
('canberra', 0.9181818049)
('curbishley', 0.9181818037)
('infirmary', 0.9181818036)
('resort', 0.9181818036)
('tipp', 0.9181818029)
('penn', 0.9181818027)
('dominica', 0.9181818025)
('duchy', 0.9181818024)
('charlotte', 0.9181818009)
('rugby', 0.9181818)
('bombay', 0.9181817997)
('gatland', 0.9181817982)
('catalina', 0.9181817981)
('peerage', 0.9181817977)
('livingston', 0.9181817948)
('dayton', 0.918181794)
('fairmont', 0.9181817921)
('clermont', 0.918181791)
('selma', 0.9181817903)
('bootle', 0.9181817891)
('wilmslow', 0.9181817882)
('bicester', 0.918181783)
('irvine', 0.9181817806)
('iwata', 0.9181817805)
('sindelfingen', 0.9181817764)
('londonderry', 0.9181817762)
('linden', 0.918181776)
('megson', 0.9181817751)
('shaftesbury', 0.9181817734)
('morpeth', 0.9181817703)
('kanu', 0.9181817696)
('kingsholm', 0.9181817684)
('durban', 0.9181817675)
('prague', 0.9181817649)
('earl', 0.918181759)
('highland', 0.918181758)
('britannia', 0.9181817571)
('clare', 0.9181817553)
('krome', 0.9181817486)
('rajasthan', 0.9181817421)
('johannesburg', 0.9181817416)
('soweto', 0.918181741)
('thurso', 0.9181817367)
('guernsey', 0.9181817329)
('paseo', 0.9181817321)
('mandir', 0.9181817183)
('crete', 0.9181817172)
('witney', 0.9181817127)
('stepney', 0.9181817116)
('avalon', 0.9181817067)
('meadow', 0.918181701)
('berat', 0.9181816999)
('temple', 0.918181684)
('anglian', 0.9181816826)
('nagano', 0.9181816762)
('lomond', 0.9181816692)
('scotland', 0.9181816604)
('renton', 0.9181816603)
('loch', 0.9181816589)
('ranieri', 0.9181816481)
('phuket', 0.9181816191)
('heath', 0.9181816156)
('pier', 0.9181816154)
('herne', 0.9181815819)
('marsh', 0.9181815661)
('wharf', 0.9181815449)
('delray', 0.918181476)
('sion', 0.9181814719)
('torbay', 0.9181814715)
('gama', 0.9181814687)
('waldorf', 0.9181814674)
('laurel', 0.9181814468)
('ormond', 0.9181814462)
('redknapp', 0.9181814435)
('soho', 0.9181814414)
('charleroi', 0.9181814329)
('ashanti', 0.9181813866)
('pendleton', 0.9181813436)
('shea', 0.9181813279)
('vienna', 0.9181813108)
('clichy', 0.9181812946)
('houllier', 0.9181812835)
('wetherby', 0.9181812446)
('arbor', 0.9181812013)
('ashfield', 0.9181811822)
('stirling', 0.9181811744)
('hornsey', 0.9181811735)
('radley', 0.9181811663)
('amritsar', 0.9181811507)
('ashe', 0.918181144)
('erewash', 0.9181811179)
('branch', 0.9181810962)
('kilbride', 0.9181810684)
('woodford', 0.9181810215)
('hessen', 0.9181810028)
('fraserburgh', 0.9181809984)
('rico', 0.9181809875)
('alamo', 0.9181809756)
('chalfont', 0.9181809521)
('mansion', 0.9181809291)
('grange', 0.9181809278)
('ryman', 0.91818089)
('brook', 0.9181808754)
('hacienda', 0.918180855)
('constituency', 0.9181807866)
('kano', 0.9181806745)
('hampton', 0.9181806262)
('bogota', 0.9181806068)
('airport', 0.9181805726)
('miyazaki', 0.9181805431)
('longbridge', 0.9181805179)
('saddleworth', 0.9181804225)
('torfaen', 0.9181804206)
('bondi', 0.9181802871)
('preston', 0.9181802096)
('aurora', 0.9181801539)
('faroe', 0.9181801383)
('buckingham', 0.9181800656)
('grove', 0.9181797818)
('crown', 0.9181796934)
('holme', 0.9181796041)
('magdalene', 0.9181795691)
('jamaica', 0.9181794863)
('tyneside', 0.9181790757)
('alton', 0.9181790614)
('chino', 0.9181788828)
('boynton', 0.9181788557)
('clitheroe', 0.9181788164)
('seibu', 0.9181787059)
('downtown', 0.9181785711)
('crosse', 0.9181784281)
('mcclaren', 0.9181783238)
('trowbridge', 0.9181783073)
('mumbai', 0.9181781177)
('strachan', 0.9181777492)
('southgate', 0.9181776369)
('bate', 0.9181775313)
('canal', 0.9181770774)
('anglia', 0.9181769382)
('bonn', 0.9181769213)
('trier', 0.9181767222)
('oriel', 0.9181765996)
('poole', 0.9181764722)
('woodhead', 0.9181764573)
('henley', 0.9181755916)
('belfast', 0.9181754844)
('teignmouth', 0.9181752526)
('decider', 0.9181741928)
('wishaw', 0.9181741116)
('baikal', 0.9181738763)
('hoddle', 0.918173841)
('slough', 0.9181736911)
('bradfield', 0.9181723728)
('cobham', 0.9181719195)
('queen', 0.9181715882)
('craven', 0.9181710284)
('glastonbury', 0.9181687836)
('rome', 0.9181684446)
('principality', 0.918168393)
('harlem', 0.9181670067)
('stanley', 0.9181657105)
('oslo', 0.9181647063)
('barstow', 0.9181643588)
('omni', 0.9181640915)
('ward', 0.9181633052)
('bafana', 0.9181619071)
('trapp', 0.9181603009)
('valley', 0.9181598939)
('urbino', 0.91815828)
('alexandria', 0.9181581212)
('louvre', 0.9181559675)
('bute', 0.9181536651)
('fiji', 0.9181534463)
('swan', 0.9181528487)
('brigg', 0.9181526679)
('modell', 0.9181507953)
('hamlet', 0.9181505174)
('accra', 0.9181498729)
('solomon', 0.9181485534)
('agen', 0.9181485091)
('holland', 0.9181440738)
('greenwood', 0.9181421017)
('eastland', 0.9181399824)
('curepipe', 0.9181397503)
('nile', 0.9181376422)
('pelham', 0.9181366405)
('dean', 0.918131425)
('eustace', 0.918127358)
('istanbul', 0.9181179725)
('partridge', 0.9181153347)
('kentish', 0.9181149515)
('shamrock', 0.9181090598)
('lane', 0.918107004)
('malibu', 0.918105537)
('granada', 0.9181025937)
('alcorn', 0.9180957573)
('drury', 0.9180953906)
('melton', 0.9180873031)
('richfield', 0.9180866811)
('redwood', 0.9180761629)
('guardiola', 0.9180715939)
('hull', 0.9180651183)
('carling', 0.91805261)
('greco', 0.9180493085)
('lahore', 0.9180461173)
('glen', 0.9180368425)
('maseru', 0.9180279725)
('pike', 0.9180162375)
('farnham', 0.9179712464)
('welsh', 0.9179651613)
('belmarsh', 0.91796063)
('hyde', 0.9179501055)
('waterfront', 0.9179486551)
('netherland', 0.9179467982)
('benitez', 0.9179316469)
('chorlton', 0.9179187162)
('lonsdale', 0.9178602949)
('depor', 0.917859744)
('delhi', 0.9178330289)
('thame', 0.9178265037)
('lima', 0.9177728269)
('wadi', 0.9177652241)
('savoy', 0.9177651667)
('townhouse', 0.9176959876)
('luanda', 0.9176949941)
('wolverton', 0.9176727983)
('boulevard', 0.9176320823)
('keegan', 0.9175556754)
('beaumont', 0.9175494542)
('wick', 0.9173244476)
('welford', 0.9172778987)
('warwick', 0.9172591414)
('crawley', 0.9172478876)
('montgomery', 0.9171768418)
('ridgeway', 0.9170633378)
('dunbar', 0.9170342757)
('ranch', 0.916930424)
('marple', 0.9168601521)
('causeway', 0.9168422668)
('nanjing', 0.9168225078)
('delft', 0.9165276376)
('seaboard', 0.9162371634)
('buck', 0.9160241447)
('captaincy', 0.9156016178)
('railway', 0.9151186444)
('costa', 0.9150119011)
('seaside', 0.914916123)
('portishead', 0.9146125557)
('trafalgar', 0.9141916398)
('hulme', 0.9138058822)
('brookside', 0.9136933591)
('springbok', 0.9135783329)
('marston', 0.9131992123)
('beith', 0.9128672231)
('outskirt', 0.9127099172)
('greenfield', 0.9124620747)
('malta', 0.9124305858)
('buxton', 0.9121123033)
('armoury', 0.9114521099)
('amstel', 0.9110745764)
('lisbon', 0.9105678562)
('southwell', 0.9095304036)
('sutton', 0.9080374981)
('woodside', 0.9051256162)
('maitland', 0.904104229)
('bryn', 0.8967052219)
('beverley', 0.8965543461)
('southall', 0.8944462115)
('ledbury', 0.8850463784)
('robson', 0.7879741588)

Number of words in topic: 1947
('luca', 0.9181818182)
('stefano', 0.9181818182)
('anna', 0.9181818182)
('swede', 0.9181818182)
('stepanek', 0.9181818182)
('calleri', 0.9181818182)
('andrei', 0.9181818182)
('catherine', 0.9181818182)
('tyler', 0.9181818182)
('depp', 0.9181818182)
('katarina', 0.9181818182)
('schuettler', 0.9181818182)
('erik', 0.9181818182)
('martyn', 0.9181818182)
('tevez', 0.9181818182)
('monteiro', 0.9181818182)
('jesper', 0.9181818182)
('annie', 0.9181818182)
('rodney', 0.9181818182)
('jerzy', 0.9181818182)
('vieira', 0.9181818182)
('michael', 0.9181818182)
('ernie', 0.9181818182)
('marie', 0.9181818182)
('carrie', 0.9181818182)
('terry', 0.9181818182)
('jurgen', 0.9181818182)
('felix', 0.9181818182)
('larry', 0.9181818182)
('toby', 0.9181818182)
('geoffrey', 0.9181818182)
('susan', 0.9181818182)
('rasmussen', 0.9181818182)
('gough', 0.9181818182)
('vijay', 0.9181818182)
('marvin', 0.9181818182)
('gwen', 0.9181818182)
('maurice', 0.9181818182)
('lopez', 0.9181818182)
('jimmy', 0.9181818182)
('theresa', 0.9181818182)
('jonathan', 0.9181818182)
('craig', 0.9181818182)
('bartlett', 0.9181818182)
('hansen', 0.9181818182)
('carmen', 0.9181818182)
('dave', 0.9181818182)
('marko', 0.9181818182)
('jacob', 0.9181818182)
('lester', 0.9181818182)
('ivanovic', 0.9181818182)
('cory', 0.9181818182)
('edith', 0.9181818182)
('louise', 0.9181818182)
('flavia', 0.9181818182)
('eric', 0.9181818182)
('lehmann', 0.9181818182)
('matt', 0.9181818182)
('elizabeth', 0.9181818182)
('dwayne', 0.9181818182)
('sara', 0.9181818182)
('barbara', 0.9181818182)
('rene', 0.9181818182)
('daniela', 0.9181818182)
('andre', 0.9181818182)
('sheila', 0.9181818182)
('almagro', 0.9181818182)
('toni', 0.9181818182)
('martinez', 0.9181818182)
('gary', 0.9181818182)
('johan', 0.9181818182)
('gordon', 0.9181818182)
('dunn', 0.9181818182)
('likhovtseva', 0.9181818182)
('glenn', 0.9181818182)
('aniston', 0.9181818182)
('keaton', 0.9181818182)
('silvia', 0.9181818182)
('kewell', 0.9181818182)
('schiavone', 0.9181818182)
('elena', 0.9181818182)
('anne', 0.9181818182)
('andriy', 0.9181818182)
('ferrero', 0.9181818182)
('geoff', 0.9181818182)
('julia', 0.9181818182)
('yuri', 0.9181818182)
('cantona', 0.9181818182)
('julie', 0.9181818182)
('conchita', 0.9181818182)
('clooney', 0.9181818182)
('fabiola', 0.9181818182)
('davydenko', 0.9181818182)
('bjorkman', 0.9181818182)
('fonda', 0.9181818182)
('antoine', 0.9181818182)
('armando', 0.9181818182)
('amelie', 0.9181818182)
('oleg', 0.9181818182)
('gallagher', 0.9181818182)
('zola', 0.9181818182)
('youzhny', 0.9181818182)
('miguel', 0.9181818182)
('capriati', 0.9181818182)
('stuart', 0.9181818182)
('ortiz', 0.9181818182)
('sele', 0.9181818182)
('steven', 0.9181818182)
('matteo', 0.9181818182)
('tina', 0.9181818182)
('kwame', 0.9181818182)
('bondarenko', 0.9181818182)
('oram', 0.9181818182)
('damon', 0.9181818182)
('bogart', 0.9181818182)
('dwight', 0.9181818182)
('svetlana', 0.9181818182)
('joaquim', 0.9181818182)
('carol', 0.9181818182)
('warne', 0.9181818182)
('guillermo', 0.9181818182)
('bernd', 0.9181818182)
('janet', 0.9181818182)
('kathleen', 0.9181818182)
('berdych', 0.9181818182)
('moya', 0.9181818182)
('justin', 0.9181818182)
('alice', 0.9181818182)
('agustin', 0.9181818182)
('john', 0.9181818182)
('tracey', 0.9181818182)
('jankovic', 0.9181818182)
('navratilova', 0.9181818182)
('martina', 0.9181818182)
('karl', 0.9181818182)
('shaun', 0.9181818182)
('henrik', 0.9181818182)
('andersson', 0.9181818182)
('asif', 0.9181818182)
('lena', 0.9181818182)
('marat', 0.9181818182)
('greg', 0.9181818182)
('sugiyama', 0.9181818182)
('pierre', 0.9181818182)
('gonzalez', 0.9181818182)
('patty', 0.9181818182)
('angela', 0.9181818182)
('gustavo', 0.9181818182)
('angelina', 0.9181818182)
('zvonareva', 0.9181818182)
('bridget', 0.9181818182)
('stiller', 0.9181818182)
('henri', 0.9181818182)
('shapiro', 0.9181818182)
('phil', 0.9181818182)
('mikhail', 0.9181818182)
('nancy', 0.9181818182)
('schnyder', 0.9181818182)
('larsson', 0.9181818182)
('dustin', 0.9181818182)
('harriet', 0.9181818182)
('robbie', 0.9181818182)
('chela', 0.9181818182)
('donald', 0.9181818182)
('mcrae', 0.9181818182)
('jackie', 0.9181818182)
('javier', 0.9181818182)
('hewitt', 0.9181818182)
('jesse', 0.9181818182)
('leslie', 0.9181818182)
('damien', 0.9181818182)
('alfonso', 0.9181818182)
('patel', 0.9181818182)
('marc', 0.9181818182)
('bellamy', 0.9181818182)
('mineta', 0.9181818182)
('iveta', 0.9181818182)
('dulko', 0.9181818182)
('frederic', 0.9181818182)
('andy', 0.9181818182)
('alex', 0.9181818182)
('dominic', 0.9181818182)
('alexei', 0.9181818182)
('rivaldo', 0.9181818182)
('brett', 0.9181818182)
('marco', 0.9181818182)
('ivan', 0.9181818182)
('ellen', 0.9181818182)
('harding', 0.9181818182)
('brenda', 0.9181818182)
('clement', 0.9181818182)
('mathieu', 0.9181818182)
('jake', 0.9181818182)
('johann', 0.9181818182)
('mcbride', 0.9181818182)
('lionel', 0.9181818182)
('dudek', 0.9181818182)
('frazier', 0.9181818182)
('roosevelt', 0.9181818182)
('kate', 0.9181818182)
('streep', 0.9181818182)
