Number of words in topic: 77
('foreseen', 0.3366666667)
('implying', 0.3366666667)
('learnt', 0.3366666667)
('damning', 0.3366666667)
('fragmentary', 0.3366666667)
('conclusive', 0.3366666667)
('substantiate', 0.3366666667)
('compliment', 0.3366666667)
('overstating', 0.3366666667)
('worrisome', 0.3366666667)
('ambiguity', 0.3366666667)
('glimmer', 0.3366666667)
('credence', 0.3366666667)
('ascertain', 0.3366666667)
('elaboration', 0.3366666667)
('unmet', 0.3366666667)
('firsthand', 0.3366666667)
('caveat', 0.3366666667)
('glaring', 0.3366666667)
('offing', 0.3366666667)
('clearest', 0.3366666667)
('dearth', 0.3366666667)
('impediment', 0.3366666667)
('confirming', 0.3366666667)
('downplay', 0.3366666667)
('insofar', 0.3366666667)
('rationale', 0.3366666667)
('unambiguous', 0.3366666667)
('disprove', 0.3366666667)
('alibi', 0.3366666667)
('slightest', 0.3366666667)
('anecdotal', 0.3366666667)
('elicit', 0.3366666667)
('underscore', 0.3366666667)
('rebut', 0.3366666667)
('quandary', 0.3366666667)
('futher', 0.3366666667)
('surmise', 0.3366666667)
('refuting', 0.3366666667)
('cogent', 0.3366666667)
('clearer', 0.3366666667)
('misread', 0.3366666667)
('foresee', 0.3366666667)
('refute', 0.3366666667)
('retrospect', 0.3366666667)
('underline', 0.3366666667)
('discern', 0.3366666667)
('likeliest', 0.3366666667)
('facie', 0.3366666667)
('veracity', 0.3366666667)
('infer', 0.3366666667)
('discernible', 0.3366666667)

Number of words in topic: 98
('compulsion', 0.3366666667)
('encroachment', 0.3366666667)
('cannibalism', 0.3366666667)
('lynching', 0.3366666667)
('trickery', 0.3366666667)
('barbarity', 0.3366666667)
('tantamount', 0.3366666667)
('idolatry', 0.3366666667)
('coercion', 0.3366666667)
('pillaging', 0.3366666667)
('sacrilege', 0.3366666667)
('whitewash', 0.3366666667)
('thuggery', 0.3366666667)
('filth', 0.3366666667)
('mockery', 0.3366666667)
('benevolence', 0.3366666667)
('plunder', 0.3366666667)
('disrespect', 0.3366666667)
('usurpation', 0.3366666667)
('baiting', 0.3366666667)
('insult', 0.3366666667)
('bondage', 0.3366666667)
('usury', 0.3366666667)
('hypocrisy', 0.3366666667)
('proselytism', 0.3366666667)
('disloyalty', 0.3366666667)
('vilification', 0.3366666667)
('guise', 0.3366666667)
('denigration', 0.3366666667)
('mongering', 0.3366666667)
('barbarism', 0.3366666667)
('deceit', 0.3366666667)
('wilful', 0.3366666667)
('glorifying', 0.3366666667)
('falsity', 0.3366666667)
('heresy', 0.3366666667)
('brainwashing', 0.3366666667)
('treachery', 0.3366666667)
('instigator', 0.3366666667)
('insanity', 0.3366666667)
('pillage', 0.3366666667)
('vulgarity', 0.3366666667)
('overt', 0.3366666667)
('inhumanity', 0.3366666667)
('haste', 0.3366666667)
('agression', 0.3366666667)
('perversion', 0.3366666667)
('gratuitous', 0.3366666667)
('illegality', 0.3366666667)
('blasphemy', 0.3366666667)
('inaction', 0.3366666667)
('slur', 0.3366666667)
('favoritism', 0.3366666667)
('cleansing', 0.3366666667)
('expansionism', 0.3366666667)
('despotism', 0.3366666667)
('belligerence', 0.3366666667)
('savagery', 0.3366666667)
('innuendo', 0.3366666667)
('ostracism', 0.3366666667)
('denunciation', 0.3366666667)
('occupier', 0.3366666667)
('falsehood', 0.3366666667)
('atrocity', 0.3366666667)
('deprivation', 0.3366666667)
('oppressor', 0.3366666667)
('disobedience', 0.3366666667)
('witchcraft', 0.3366666667)
('servitude', 0.3366666667)
('sinning', 0.3366666667)
('concealment', 0.3366666667)
('annihilation', 0.3366666667)
('criminality', 0.3366666667)
('dishonesty', 0.3366666667)
('cruelty', 0.3366666667)
('butchery', 0.3366666667)
('malign', 0.3366666667)
('chattel', 0.3366666667)
('aggressor', 0.3366666667)
('bestiality', 0.3366666667)
('harrassment', 0.3366666667)
('cowardice', 0.3366666667)
('wanton', 0.3366666667)
('stupidity', 0.3366666667)
('superstition', 0.3366666667)
('retribution', 0.3366666667)
('fornication', 0.3366666667)
('immorality', 0.3366666667)
('inquisition', 0.3366666667)
('appeasement', 0.3366666667)
('disgrace', 0.3366666667)
('impunity', 0.3366666667)
('incitement', 0.3366666667)
('culpability', 0.3366666667)
('malice', 0.3366666667)
('apostasy', 0.3366666667)
('pervert', 0.3366666667)
('stonewalling', 0.3366666667)

Number of words in topic: 98
('evolution', 0.3366666667)
('geographical', 0.3366666667)
('inherent', 0.3366666667)
('visual', 0.3366666667)
('perception', 0.3366666667)
('similarity', 0.3366666667)
('phenomena', 0.3366666667)
('geographic', 0.3366666667)
('spectrum', 0.3366666667)
('aspect', 0.3366666667)
('separation', 0.3366666667)
('diversity', 0.3366666667)
('viewpoint', 0.3366666667)
('define', 0.3366666667)
('ideological', 0.3366666667)
('genetic', 0.3366666667)
('distinct', 0.3366666667)
('orientation', 0.3366666667)
('pertaining', 0.3366666667)
('diverse', 0.3366666667)
('distinction', 0.3366666667)
('demographic', 0.3366666667)
('intellectual', 0.3366666667)
('language', 0.3366666667)
('inclusion', 0.3366666667)
('cultural', 0.3366666667)
('amongst', 0.3366666667)
('trait', 0.3366666667)
('image', 0.3366666667)
('variation', 0.3366666667)
('identity', 0.3366666667)
('perspective', 0.3366666667)
('gender', 0.3366666667)
('sensitivity', 0.3366666667)
('behavior', 0.3366666667)
('object', 0.3366666667)
('overlap', 0.3366666667)
('fundamental', 0.3366666667)
('aesthetic', 0.3366666667)
('physical', 0.3366666667)
('scope', 0.3366666667)
('relationship', 0.3366666667)
('notion', 0.3366666667)
('societal', 0.3366666667)
('context', 0.3366666667)
('concept', 0.3366666667)
('topic', 0.3366666667)
('complexity', 0.3366666667)
('reflection', 0.3366666667)
('theory', 0.3366666667)
('biological', 0.3366666667)
('discourse', 0.3366666667)
('relating', 0.3366666667)
('attachment', 0.3366666667)
('practical', 0.3366666667)
('hierarchy', 0.3366666667)
('historical', 0.3366666667)
('definition', 0.3366666667)
('particular', 0.3366666667)
('affiliation', 0.3366666667)
('constitute', 0.3366666667)
('essence', 0.3366666667)
('creative', 0.3366666667)
('defining', 0.3366666667)
('knowledge', 0.3366666667)
('relevance', 0.3366666667)
('ethnicity', 0.3366666667)
('realm', 0.3366666667)
('phenomenon', 0.3366666667)
('linguistic', 0.3366666667)
('background', 0.3366666667)
('universal', 0.3366666667)
('lifestyle', 0.3366666667)
('functional', 0.3366666667)
('ethical', 0.3366666667)
('culture', 0.3366666667)
('insight', 0.3366666667)
('mainstream', 0.3366666667)
('significance', 0.3366666667)
('symbol', 0.3366666667)
('dynamic', 0.3366666667)
('interaction', 0.3366666667)
('personality', 0.3366666667)
('dimension', 0.3366666667)
('artistic', 0.3366666667)
('relation', 0.3366666667)
('explicit', 0.3366666667)
('everyday', 0.3366666667)
('element', 0.3366666667)
('nature', 0.3366666667)
('ecological', 0.3366666667)
('preference', 0.3366666667)
('underlying', 0.3366666667)
('domain', 0.3366666667)
('emphasis', 0.3366666667)
('differing', 0.3366666667)
('expression', 0.3366666667)
('tendency', 0.3366666667)

Number of words in topic: 862
('logistician', 0.3366666667)
('diametrical', 0.3366666667)
('dehydrator', 0.3366666667)
('sucessor', 0.3366666667)
('jetfighter', 0.3366666667)
('assn', 0.3366666667)
('agianst', 0.3366666667)
('visualizer', 0.3366666667)
('denervation', 0.3366666667)
('woofing', 0.3366666667)
('motocycle', 0.3366666667)
('whiney', 0.3366666667)
('datafile', 0.3366666667)
('lurker', 0.3366666667)
('hatemonger', 0.3366666667)
('tendancy', 0.3366666667)
('syclone', 0.3366666667)
('poeple', 0.3366666667)
('microchannel', 0.3366666667)
('tthe', 0.3366666667)
('peole', 0.3366666667)
('epicycle', 0.3366666667)
('efficent', 0.3366666667)
('loaner', 0.3366666667)
('copayment', 0.3366666667)
('malefactor', 0.3366666667)
('aggresive', 0.3366666667)
('greyscale', 0.3366666667)
('adsorbent', 0.3366666667)
('altimetry', 0.3366666667)
('bushing', 0.3366666667)
('megabuck', 0.3366666667)
('stong', 0.3366666667)
('minumum', 0.3366666667)
('isreali', 0.3366666667)
('woodstove', 0.3366666667)
('curent', 0.3366666667)
('timestep', 0.3366666667)
('thrid', 0.3366666667)
('oxcart', 0.3366666667)
('blueline', 0.3366666667)
('semantical', 0.3366666667)
('multiline', 0.3366666667)
('shafting', 0.3366666667)
('tankage', 0.3366666667)
('infomation', 0.3366666667)
('handgrenade', 0.3366666667)
('bilevel', 0.3366666667)
('screensaver', 0.3366666667)
('follwing', 0.3366666667)
('peeing', 0.3366666667)
('runing', 0.3366666667)
('shitty', 0.3366666667)
('handgrip', 0.3366666667)
('bursty', 0.3366666667)
('radiograph', 0.3366666667)
('soundcard', 0.3366666667)
('reknown', 0.3366666667)
('viewport', 0.3366666667)
('metaphysic', 0.3366666667)
('benchtop', 0.3366666667)
('jetski', 0.3366666667)
('advertisment', 0.3366666667)
('copt', 0.3366666667)
('inflamation', 0.3366666667)
('fdisk', 0.3366666667)
('dipstick', 0.3366666667)
('comparision', 0.3366666667)
('torx', 0.3366666667)
('proj', 0.3366666667)
('discomfiture', 0.3366666667)
('foldout', 0.3366666667)
('redirector', 0.3366666667)
('nrao', 0.3366666667)
('stickwork', 0.3366666667)
('potatoe', 0.3366666667)
('choicer', 0.3366666667)
('newsflash', 0.3366666667)
('screwup', 0.3366666667)
('procuracy', 0.3366666667)
('thermocouple', 0.3366666667)
('prob', 0.3366666667)
('mailorder', 0.3366666667)
('availabe', 0.3366666667)
('trilemma', 0.3366666667)
('facilty', 0.3366666667)
('palce', 0.3366666667)
('rephrasing', 0.3366666667)
('scanline', 0.3366666667)
('clintonite', 0.3366666667)
('personel', 0.3366666667)
('litle', 0.3366666667)
('backroad', 0.3366666667)
('breakoff', 0.3366666667)
('theist', 0.3366666667)
('bootup', 0.3366666667)
('familar', 0.3366666667)
('astronautic', 0.3366666667)
('locksmithing', 0.3366666667)
('subjectivist', 0.3366666667)
('decompressor', 0.3366666667)
('tive', 0.3366666667)
('datasheet', 0.3366666667)
('threepeat', 0.3366666667)
('writeup', 0.3366666667)
('thankyou', 0.3366666667)
('untill', 0.3366666667)
('derivate', 0.3366666667)
('putout', 0.3366666667)
('systematical', 0.3366666667)
('exegete', 0.3366666667)
('ususal', 0.3366666667)
('catagory', 0.3366666667)
('electronical', 0.3366666667)
('preprint', 0.3366666667)
('dimensioning', 0.3366666667)
('coplanar', 0.3366666667)
('litte', 0.3366666667)
('physican', 0.3366666667)
('lickety', 0.3366666667)
('thingie', 0.3366666667)
('bookbag', 0.3366666667)
('metafile', 0.3366666667)
('amoung', 0.3366666667)
('headbanger', 0.3366666667)
('preceeding', 0.3366666667)
('digitial', 0.3366666667)
('hiatal', 0.3366666667)
('dificult', 0.3366666667)
('inode', 0.3366666667)
('carring', 0.3366666667)
('telefax', 0.3366666667)
('mtct', 0.3366666667)
('panix', 0.3366666667)
('rejectionism', 0.3366666667)
('uncorrupt', 0.3366666667)
('oversea', 0.3366666667)
('codebook', 0.3366666667)
('whith', 0.3366666667)
('foreward', 0.3366666667)
('othe', 0.3366666667)
('vaccuum', 0.3366666667)
('tueday', 0.3366666667)
('whitespace', 0.3366666667)
('wive', 0.3366666667)
('langauge', 0.3366666667)
('convenant', 0.3366666667)
('neato', 0.3366666667)
('spiffier', 0.3366666667)
('raiment', 0.3366666667)
('vaccum', 0.3366666667)
('alchohol', 0.3366666667)
('inbetween', 0.3366666667)
('isnt', 0.3366666667)
('guesser', 0.3366666667)
('cypherpunk', 0.3366666667)
('substring', 0.3366666667)
('competetive', 0.3366666667)
('cheif', 0.3366666667)
('persistance', 0.3366666667)
('cheapie', 0.3366666667)
('heirarchy', 0.3366666667)
('maintainance', 0.3366666667)
('bisector', 0.3366666667)
('dysplastic', 0.3366666667)
('carful', 0.3366666667)
('dramatical', 0.3366666667)
('crosshair', 0.3366666667)
('consistant', 0.3366666667)
('resistent', 0.3366666667)
('boxscore', 0.3366666667)
('enteral', 0.3366666667)
('poweruser', 0.3366666667)
('hotkey', 0.3366666667)
('inthe', 0.3366666667)
('minitower', 0.3366666667)
('sucessful', 0.3366666667)
('mmap', 0.3366666667)
('beduin', 0.3366666667)
('postpaid', 0.3366666667)
('outliner', 0.3366666667)
('chronical', 0.3366666667)
('arbitary', 0.3366666667)
('judgemental', 0.3366666667)
('pinout', 0.3366666667)
('fourty', 0.3366666667)
('firt', 0.3366666667)
('subcomittee', 0.3366666667)
('questionaire', 0.3366666667)
('pharisee', 0.3366666667)
('performace', 0.3366666667)
('permanant', 0.3366666667)
('circumcising', 0.3366666667)
('succesive', 0.3366666667)
('prophetical', 0.3366666667)
('geting', 0.3366666667)
('saddlebag', 0.3366666667)
('massager', 0.3366666667)
('programm', 0.3366666667)
('maintainence', 0.3366666667)
('soundblaster', 0.3366666667)
('tical', 0.3366666667)
('loopback', 0.3366666667)
('priz', 0.3366666667)
('existant', 0.3366666667)
('inmost', 0.3366666667)
('cryptanalyst', 0.3366666667)
('bizzare', 0.3366666667)
('forechecking', 0.3366666667)
('saftey', 0.3366666667)
('openning', 0.3366666667)
('ballyard', 0.3366666667)
('bigtime', 0.3366666667)
('grownup', 0.3366666667)
('newish', 0.3366666667)
('roundoff', 0.3366666667)
('seperate', 0.3366666667)
('gigawatt', 0.3366666667)
('curiouser', 0.3366666667)
('frigging', 0.3366666667)
('shebang', 0.3366666667)
('passphrase', 0.3366666667)
('subdirectory', 0.3366666667)
('sirtf', 0.3366666667)
('unprecedent', 0.3366666667)
('feistel', 0.3366666667)
('feeler', 0.3366666667)
('toroid', 0.3366666667)
('bureacracy', 0.3366666667)
('keyring', 0.3366666667)
('equipement', 0.3366666667)
('vomitting', 0.3366666667)
('outmost', 0.3366666667)
('adma', 0.3366666667)
('ncga', 0.3366666667)
('folkish', 0.3366666667)
('steet', 0.3366666667)
('additonal', 0.3366666667)
('defendent', 0.3366666667)
('countrie', 0.3366666667)
('amperage', 0.3366666667)
('phonecall', 0.3366666667)
('mimsy', 0.3366666667)
('diecast', 0.3366666667)
('neigborhood', 0.3366666667)
('rathole', 0.3366666667)
('bivariate', 0.3366666667)
('gonad', 0.3366666667)
('traditonal', 0.3366666667)
('newsfeed', 0.3366666667)
('recieving', 0.3366666667)
('postion', 0.3366666667)
('grafitti', 0.3366666667)
('nother', 0.3366666667)
('milliwatt', 0.3366666667)
('cyberman', 0.3366666667)
('pentacostal', 0.3366666667)
('unbiblical', 0.3366666667)
('consumate', 0.3366666667)
('remailer', 0.3366666667)
('rboc', 0.3366666667)
('homeopath', 0.3366666667)
('independance', 0.3366666667)
('tatoo', 0.3366666667)
('withing', 0.3366666667)
('feasability', 0.3366666667)
('suchlike', 0.3366666667)
('voxel', 0.3366666667)
('witha', 0.3366666667)
('memeber', 0.3366666667)
('microsecond', 0.3366666667)
('dumper', 0.3366666667)
('enviromental', 0.3366666667)
('behavoir', 0.3366666667)
('digitizer', 0.3366666667)
('termcap', 0.3366666667)
('interst', 0.3366666667)
('listserv', 0.3366666667)
('nightime', 0.3366666667)
('farside', 0.3366666667)
('waterski', 0.3366666667)
('interleave', 0.3366666667)
('hypersphere', 0.3366666667)
('mtbf', 0.3366666667)
('arcsecond', 0.3366666667)
('initializing', 0.3366666667)
('requester', 0.3366666667)
('relevent', 0.3366666667)
('stipple', 0.3366666667)
('inspite', 0.3366666666)
('comunity', 0.3366666666)
('disbeliever', 0.3366666666)
('ghostscript', 0.3366666666)
('afterall', 0.3366666666)
('futzing', 0.3366666666)
('tempter', 0.3366666666)
('slaveowner', 0.3366666666)
('parching', 0.3366666666)
('thresholding', 0.3366666666)
('wierd', 0.3366666666)
('cheapo', 0.3366666666)
('hous', 0.3366666666)
('busines', 0.3366666666)
('dirtbag', 0.3366666666)
('thingy', 0.3366666666)
('jach', 0.3366666666)
('soldiery', 0.3366666666)
('memetic', 0.3366666666)
('chooser', 0.3366666666)
('rackmount', 0.3366666666)
('wisc', 0.3366666666)
('builtin', 0.3366666666)
('ouput', 0.3366666666)
('electret', 0.3366666666)
('blackbody', 0.3366666666)
('standdown', 0.3366666666)
('provid', 0.3366666666)
('liklihood', 0.3366666666)
('arguement', 0.3366666666)
('clearasil', 0.3366666666)
('callee', 0.3366666666)
('shenanigan', 0.3366666666)
('geocentrism', 0.3366666666)
('nearside', 0.3366666666)
('tranfer', 0.3366666666)
('beacuse', 0.3366666666)
('cemetary', 0.3366666666)
('discoverie', 0.3366666666)
('colostrum', 0.3366666666)
('overscan', 0.3366666666)
('milita', 0.3366666666)
('supercool', 0.3366666666)
('spooling', 0.3366666666)
('somone', 0.3366666666)
('misjudgement', 0.3366666666)
('zhiguli', 0.3366666666)
('checkbox', 0.3366666666)
('adressing', 0.3366666666)
('mbit', 0.3366666666)
('victimizer', 0.3366666666)
('allright', 0.3366666666)
('cedilla', 0.3366666666)
('hangup', 0.3366666666)
('artistical', 0.3366666666)
('mythmaker', 0.3366666666)
('polytheist', 0.3366666666)
('zooid', 0.3366666666)
('miniscule', 0.3366666665)
('hatin', 0.3366666665)
('gfci', 0.3366666665)
('heatsink', 0.3366666665)
('sytem', 0.3366666665)
('hereto', 0.3366666665)
('cial', 0.3366666665)
('levite', 0.3366666665)
('postoffice', 0.3366666665)
('mainboard', 0.3366666665)
('netmail', 0.3366666665)
('implementor', 0.3366666665)
('sufficent', 0.3366666665)
('pasttime', 0.3366666665)
('kerosine', 0.3366666665)
('nonbeliever', 0.3366666665)
('vogon', 0.3366666665)
('scif', 0.3366666665)
('curiousity', 0.3366666665)
('pullup', 0.3366666665)
('onkyo', 0.3366666665)
('timezone', 0.3366666665)
('degaussing', 0.3366666665)
('hearer', 0.3366666665)
('formatter', 0.3366666665)
('naziism', 0.3366666665)
('enlarger', 0.3366666664)
('demodulator', 0.3366666664)
('requestor', 0.3366666664)
('atleast', 0.3366666664)
('iraf', 0.3366666664)
('irrelevent', 0.3366666664)
('confernce', 0.3366666664)
('newline', 0.3366666664)
('overvoltage', 0.3366666664)
('daugher', 0.3366666664)
('naff', 0.3366666664)
('includ', 0.3366666664)
('fpcc', 0.3366666663)
('powerband', 0.3366666663)
('weedeater', 0.3366666663)
('burster', 0.3366666663)
('airbox', 0.3366666663)
('telematic', 0.3366666663)
('commericial', 0.3366666663)
('radiosity', 0.3366666663)
('gangbuster', 0.3366666663)
('blancmange', 0.3366666663)
('firetruck', 0.3366666663)
('veridical', 0.3366666662)
('delt', 0.3366666662)
('shamble', 0.3366666662)
('assualt', 0.3366666662)
('clime', 0.3366666661)
('upenn', 0.3366666661)
('impost', 0.3366666661)
('seiz', 0.3366666661)
('flourescent', 0.3366666661)
('decapod', 0.3366666661)
('electricty', 0.3366666661)
('cloner', 0.3366666661)
('quantizer', 0.336666666)
('ation', 0.336666666)
('trackman', 0.336666666)
('formalistic', 0.336666666)
('adiposity', 0.336666666)
('evildoer', 0.3366666659)
('eigth', 0.3366666659)
('existance', 0.3366666659)
('perfomance', 0.3366666659)
('reboost', 0.3366666658)
('ammendment', 0.3366666658)
('leftie', 0.3366666658)
('printf', 0.3366666658)
('buddist', 0.3366666658)
('hitlerism', 0.3366666657)
('brittanica', 0.3366666657)
('sdio', 0.3366666657)
('chapstick', 0.3366666657)
('oversampling', 0.3366666657)
('ssec', 0.3366666657)
('fatiguing', 0.3366666657)
('warrent', 0.3366666657)
('wanker', 0.3366666657)
('phenomenom', 0.3366666656)
('resampling', 0.3366666656)
('assesment', 0.3366666655)
('megatrend', 0.3366666655)
('adminstrator', 0.3366666655)
('bibtex', 0.3366666655)
('facist', 0.3366666654)
('xenophobe', 0.3366666654)
('archiver', 0.3366666654)
('faceplate', 0.3366666654)
('tamperproof', 0.3366666653)
('gladstonian', 0.3366666653)
('hostname', 0.3366666653)
('footrest', 0.3366666652)
('traceback', 0.3366666651)
('admistration', 0.3366666651)
('dcom', 0.3366666649)
('befor', 0.3366666649)
('hellene', 0.3366666648)
('apda', 0.3366666648)
('phillie', 0.3366666647)
('footstool', 0.3366666647)
('psalmist', 0.3366666647)
('octopi', 0.3366666646)
('powerup', 0.3366666646)
('knowlege', 0.3366666646)
('multimeter', 0.3366666646)
('becasue', 0.3366666645)
('multiband', 0.3366666644)
('microstrip', 0.3366666644)
('chod', 0.3366666643)
('jubilance', 0.3366666642)
('developement', 0.3366666642)
('peacenik', 0.3366666641)
('avahi', 0.3366666641)
('sunquest', 0.336666664)
('nevi', 0.336666664)
('embarrasing', 0.336666664)
('unecessary', 0.3366666639)
('contruction', 0.3366666639)
('playe', 0.3366666638)
('neigh', 0.3366666637)
('conformant', 0.3366666636)
('blinker', 0.3366666635)
('lezgin', 0.3366666634)
('supression', 0.3366666633)
('progam', 0.3366666632)
('apriori', 0.3366666632)
('bimmer', 0.336666663)
('flyback', 0.336666663)
('keylock', 0.336666663)
('ovule', 0.336666663)
('antistatic', 0.3366666629)
('disproof', 0.3366666629)
('interleaf', 0.3366666628)
('neverending', 0.3366666628)
('waxwork', 0.3366666627)
('sipp', 0.3366666627)
('snooper', 0.3366666626)
('chigger', 0.3366666626)
('crosslink', 0.3366666624)
('micrografx', 0.3366666623)
('doen', 0.3366666622)
('spelunker', 0.3366666622)
('spirochete', 0.3366666619)
('esac', 0.3366666619)
('submitter', 0.3366666616)
('travelmate', 0.3366666616)
('spaceball', 0.3366666615)
('becaue', 0.3366666614)
('benzopyrene', 0.3366666614)
('amatuer', 0.3366666611)
('wsmr', 0.3366666611)
('subsampling', 0.3366666611)
('avionic', 0.336666661)
('doxylamine', 0.336666661)
('attendence', 0.3366666608)
('viewsonic', 0.3366666606)
('newsdesk', 0.3366666604)
('technic', 0.3366666603)
('kludge', 0.3366666602)
('companie', 0.3366666599)
('multitasker', 0.3366666597)
('duplexing', 0.3366666597)
('nrsv', 0.3366666592)
('occassional', 0.3366666592)
('mistubishi', 0.3366666589)
('religous', 0.3366666589)
('hotrod', 0.3366666589)
('missle', 0.3366666584)
('directivity', 0.3366666583)
('ravening', 0.3366666583)
('cmap', 0.3366666582)
('syncro', 0.3366666578)
('fullscreen', 0.3366666578)
('compu', 0.3366666576)
('cwru', 0.3366666576)
('khojali', 0.3366666572)
('decstation', 0.3366666571)
('backspace', 0.3366666569)
('rapacity', 0.3366666567)
('stickin', 0.3366666564)
('platitude', 0.3366666564)
('slimey', 0.3366666561)
('schmuck', 0.3366666561)
('badland', 0.336666656)
('envi', 0.3366666546)
('streamflow', 0.3366666543)
('iname', 0.3366666543)
('celp', 0.3366666542)
('flakey', 0.3366666542)
('atty', 0.336666654)
('xlib', 0.3366666538)
('enviroment', 0.3366666538)
('ommission', 0.3366666537)
('phobe', 0.3366666531)
('plunderer', 0.336666653)
('bsdi', 0.3366666526)
('invar', 0.3366666524)
('reseach', 0.3366666512)
('presense', 0.3366666508)
('bcsc', 0.3366666502)
('sdcc', 0.33666665)
('silex', 0.3366666498)
('epcc', 0.3366666489)
('beter', 0.3366666489)
('dockmaster', 0.3366666486)
('detriot', 0.3366666483)
('computerland', 0.3366666483)
('reusability', 0.3366666476)
('ammeter', 0.3366666475)
('vivitar', 0.3366666474)
('betwen', 0.3366666461)
('apocalypso', 0.3366666456)
('welcom', 0.336666643)
('caere', 0.336666643)
('sase', 0.3366666429)
('setra', 0.3366666429)
('spritual', 0.3366666427)
